seed,test_seed,anchor_seed,arm,anchor_type,added_type,n_added,n_conformers_added,n_train_conformers,accuracy,macro_f1,f1_Co+2,f1_Ni+2,f1_Cu+2,f1_Zn+2
4,20250704,5005,A1_short_add_trimer,short,trimer,4000,39832,47773,0.7113639637044505,0.7126947551768597,0.7055076310550763,0.6024237114907286,0.7551622418879056,0.7876854362737279
4,20250704,5005,A1_short_add_trimer,short,trimer,4788,47669,55610,0.715036727639349,0.716417361850766,0.7074793718392335,0.604887983706721,0.7626855123674912,0.790616579489618
4,20250704,5005,A2_trimer_add_trimer,trimer,trimer,0,0,7965,0.6789572231024052,0.6793952838020321,0.6749664347613816,0.5335403726708075,0.7339115836597649,0.7751627441161743
4,20250704,5005,A2_trimer_add_trimer,trimer,trimer,100,994,8959,0.688031110470978,0.688244146769966,0.6819857458835095,0.5477191343608906,0.7428730357391183,0.7803986710963455
4,20250704,5005,A2_trimer_add_trimer,trimer,trimer,200,1990,9955,0.6856546161601613,0.6863983878017439,0.6809251429992539,0.5507602518814314,0.7336865588399331,0.7802215974863569
4,20250704,5005,A2_trimer_add_trimer,trimer,trimer,350,3484,11449,0.6868068558260119,0.6872897041545474,0.6840277777777778,0.5515653775322283,0.7377602701181767,0.7758053911900066
4,20250704,5005,A2_trimer_add_trimer,trimer,trimer,500,4980,12945,0.6904076047817946,0.6910485330160895,0.6877647645153252,0.563302752293578,0.736280701754386,0.7768459135010689
4,20250704,5005,A2_trimer_add_trimer,trimer,trimer,700,6971,14936,0.689903499927985,0.6914127952542324,0.6831921082585051,0.5646105357946871,0.7395891171571349,0.7782594198066022
4,20250704,5005,A2_trimer_add_trimer,trimer,trimer,900,8969,16934,0.6906236497191416,0.6918117926499078,0.6890948330582709,0.5700179533213644,0.7368860442465562,0.7712483399734396
4,20250704,5005,A2_trimer_add_trimer,trimer,trimer,1200,11961,19926,0.6984732824427481,0.6999700426195797,0.6937363904188548,0.5809623119320722,0.7414824085662634,0.7836990595611285
4,20250704,5005,A2_trimer_add_trimer,trimer,trimer,1600,15947,23912,0.7023620913149935,0.7039328937228865,0.6965402783097153,0.5882528324388789,0.7452123230641132,0.7857261410788382
4,20250704,5005,A2_trimer_add_trimer,trimer,trimer,2200,21922,29887,0.7058908252916607,0.7078016794000066,0.6974822466107166,0.5902460586415206,0.7530195751770096,0.7904588371707801
4,20250704,5005,A2_trimer_add_trimer,trimer,trimer,3000,29879,37844,0.7128042632867636,0.7147673405906393,0.7052098220085747,0.6046375110067508,0.754121069400194,0.7951009599470374
4,20250704,5005,A2_trimer_add_trimer,trimer,trimer,4000,39832,47797,0.7145326227855394,0.7170603834981648,0.70234375,0.6048808832074375,0.760684950577753,0.8003319502074688
4,20250704,5005,A2_trimer_add_trimer,trimer,trimer,4788,47669,55634,0.719213596428057,0.7217910206777384,0.7017866526537047,0.6103218324151928,0.7669781062613303,0.8080774913807257
4,20250704,5005,A3_trimer_add_short,trimer,short,0,0,7965,0.6789572231024052,0.6793952838020321,0.6749664347613816,0.5335403726708075,0.7339115836597649,0.7751627441161743
4,20250704,5005,A3_trimer_add_short,trimer,short,100,997,8962,0.6842143165778481,0.6850194020688014,0.675568743818002,0.5439754412893323,0.7410663641520137,0.7794670590158574
4,20250704,5005,A3_trimer_add_short,trimer,short,200,1981,9946,0.6837102117240386,0.6843847969753909,0.6748805632386221,0.5448181403134987,0.7406665713059648,0.7771739130434783
4,20250704,5005,A3_trimer_add_short,trimer,short,350,3468,11433,0.6813337174132219,0.6807368603694705,0.678562515597704,0.5457932319155542,0.7332566829548721,0.7653350110097515
4,20250704,5005,A3_trimer_add_short,trimer,short,500,4952,12917,0.6890393201785971,0.6884444335470479,0.6884747052111069,0.5613657336204245,0.7382319173363949,0.765705378020265
4,20250704,5005,A3_trimer_add_short,trimer,short,700,6933,14898,0.6783090882903644,0.6761093619284257,0.6815851981497687,0.5393401015228426,0.7297648247006204,0.7537473233404711
4,20250704,5005,A3_trimer_add_short,trimer,short,900,8921,16886,0.6827740169955351,0.6811390509262363,0.6867577576299323,0.5514774494556766,0.7345759283340558,0.7517450682852808
4,20250704,5005,A3_trimer_add_short,trimer,short,1200,11905,19870,0.6828460319746508,0.681602653938395,0.6857884490590526,0.5625096109487928,0.7305251009809579,0.7475874547647768
4,20250704,5005,A3_trimer_add_short,trimer,short,1600,15878,23843,0.680901627538528,0.6794741653090015,0.681338715978643,0.5511398644485521,0.7371453262278554,0.7482727545809552
4,20250704,5005,A3_trimer_add_short,trimer,short,1676,16623,24588,0.6839982716405012,0.6826895572516686,0.6872384937238494,0.558945270581021,0.7364185110663984,0.7481559536354057
4,20250704,5005,A4_short_add_short,short,short,0,0,7941,0.6125594123577704,0.613167604348789,0.6033488110313775,0.49351389878831076,0.6900682546315643,0.6657394529439036
4,20250704,5005,A4_short_add_short,short,short,100,997,8938,0.6148638916894714,0.6156766095064653,0.6178353008106955,0.5111516341702904,0.6814443050327618,0.6522751980121136
4,20250704,5005,A4_short_add_short,short,short,200,1981,9922,0.6127754572951174,0.6139899018816407,0.6112546655182314,0.5112740351362567,0.6815906562847609,0.651840250587314
4,20250704,5005,A4_short_add_short,short,short,350,3468,11409,0.6178165058332133,0.6176241219673765,0.6147618405073539,0.4988962472406181,0.6927421632307258,0.6640962368908081
4,20250704,5005,A4_short_add_short,short,short,500,4952,12893,0.6196168803111047,0.6201248140758221,0.6121593291404612,0.5083237657864523,0.6887791107974595,0.6712370505789153
4,20250704,5005,A4_short_add_short,short,short,700,6933,14874,0.626890393201786,0.625959400897823,0.6312238564296316,0.5061432424333233,0.6927486385783892,0.6737218661499478
4,20250704,5005,A4_short_add_short,short,short,876,8682,16623,0.6260982284315137,0.6253617042375179,0.6227827050997783,0.5107327905255367,0.6933519944016795,0.6745793269230769
5,20250705,6006,A1_short_add_trimer,short,trimer,0,0,7937,0.6445051390785597,0.6376112568723261,0.6514193461590205,0.4969512195121951,0.6980788108259711,0.7039956509921175
5,20250705,6006,A1_short_add_trimer,short,trimer,100,996,8933,0.664486451520161,0.6565762201550944,0.6729323308270677,0.5058923996584116,0.709704760559401,0.737775389575497
5,20250705,6006,A1_short_add_trimer,short,trimer,200,1995,9932,0.6721771005534393,0.6629535144567966,0.6828694629557036,0.5042016806722689,0.7150790260572405,0.7496638881419736
5,20250705,6006,A1_short_add_trimer,short,trimer,350,3488,11425,0.6854740171063035,0.6786114348555122,0.6912742570226625,0.5330882352941176,0.7262411347517731,0.7638421123534959
5,20250705,6006,A1_short_add_trimer,short,trimer,500,4978,12915,0.6928052900165313,0.6874596448986549,0.6958926842760338,0.549902786779002,0.7282210318579081,0.7758220766816756
5,20250705,6006,A1_short_add_trimer,short,trimer,700,6967,14904,0.6979803061884569,0.6933940701136233,0.694580590953648,0.5612521961348027,0.7340677729744806,0.7836757203915621
5,20250705,6006,A1_short_add_trimer,short,trimer,900,8958,16895,0.7017896930927909,0.6973589117547803,0.6986033519553073,0.5653145959757266,0.7384316985314492,0.7870860005566379
5,20250705,6006,A1_short_add_trimer,short,trimer,1200,11943,19880,0.7084740889815281,0.7043155016331597,0.7064690400332456,0.5742605915267786,0.743526170798898,0.7930062041737168
5,20250705,6006,A1_short_add_trimer,short,trimer,1600,15930,23867,0.7124272263350823,0.7085622071085798,0.7035453165953924,0.5833999680153527,0.7480412371134021,0.7992623067101716
5,20250705,6006,A1_short_add_trimer,short,trimer,2200,21906,29843,0.7144397326241645,0.7108785418752208,0.7022013013983109,0.5833200953137411,0.7529956427015251,0.8049971280873062
5,20250705,6006,A1_short_add_trimer,short,trimer,3000,29874,37811,0.7234241357004241,0.7200596289659575,0.7109897610921502,0.5959757266049186,0.758714969241285,0.8145580589254766
5,20250705,6006,A1_short_add_trimer,short,trimer,4000,39817,47754,0.7265866455832675,0.7235954959943685,0.71173399285518,0.5954294720252167,0.7637061403508771,0.8235123787461995
5,20250705,6006,A1_short_add_trimer,short,trimer,4788,47645,55582,0.7286710270969596,0.7260730119336252,0.7134808300123677,0.6041993105609527,0.7631506472046268,0.8234612599565532
5,20250705,6006,A2_trimer_add_trimer,trimer,trimer,0,0,7962,0.6943146697333429,0.6895950675926549,0.6881635863153756,0.5409299279633268,0.7340782122905027,0.7952085438014144
5,20250705,6006,A2_trimer_add_trimer,trimer,trimer,100,996,8958,0.6946021706317832,0.6906269051539435,0.6862539349422875,0.5472280929930092,0.7360132615002072,0.7930123311802701
5,20250705,6006,A2_trimer_add_trimer,trimer,trimer,200,1995,9957,0.6992021850068282,0.6948828951362691,0.696152839570793,0.5522436947264985,0.7354803192953482,0.7956547269524369
5,20250705,6006,A2_trimer_add_trimer,trimer,trimer,350,3488,11450,0.701933443542011,0.6980089137321466,0.6905640484976279,0.5600130463144162,0.7416346681294569,0.7998238919870854
5,20250705,6006,A2_trimer_add_trimer,trimer,trimer,500,4978,12940,0.6967584273700855,0.6937104816556091,0.6835205992509363,0.5521081941129674,0.7370299203952786,0.8021832128632541
5,20250705,6006,A2_trimer_add_trimer,trimer,trimer,700,6967,14929,0.7053834543232947,0.7030011913419175,0.6904340726629473,0.5749725231590517,0.7409934497816594,0.8056047197640118
5,20250705,6006,A2_trimer_add_trimer,trimer,trimer,900,8958,16920,0.7034428232588227,0.7012831313966799,0.6891671203048448,0.5658202212182583,0.7431380581728799,0.8070071258907363
5,20250705,6006,A2_trimer_add_trimer,trimer,trimer,1200,11943,19905,0.7087615898799684,0.70624865369519,0.6936729440455223,0.5770325846251186,0.7442489851150202,0.8100401009950988
5,20250705,6006,A2_trimer_add_trimer,trimer,trimer,1600,15930,23892,0.7147272335226048,0.7120353170948179,0.7027317992194859,0.5851792828685259,0.7474610697359513,0.8127691165553081
5,20250705,6006,A2_trimer_add_trimer,trimer,trimer,2200,21906,29868,0.7170272407101272,0.7147687167609695,0.7012211668928087,0.5881427897468156,0.7531903339668748,0.8165205764373793
5,20250705,6006,A2_trimer_add_trimer,trimer,trimer,3000,29874,37836,0.7257241428879465,0.7230656142317559,0.7084395545417953,0.5936902485659655,0.7657962386686511,0.8243364151506114
5,20250705,6006,A2_trimer_add_trimer,trimer,trimer,4000,39817,47779,0.7272335226047582,0.7253351846825258,0.7054998645353563,0.6030402758188371,0.7623600109259765,0.8304405874499332
5,20250705,6006,A2_trimer_add_trimer,trimer,trimer,4788,47645,55607,0.7315460360813627,0.7299014026577966,0.7124405166553365,0.6091954022988506,0.765303321438375,0.8326663702386246
5,20250705,6006,A3_trimer_add_short,trimer,short,0,0,7962,0.6943146697333429,0.6895950675926549,0.6881635863153756,0.5409299279633268,0.7340782122905027,0.7952085438014144
5,20250705,6006,A3_trimer_add_short,trimer,short,100,990,8952,0.696255300797815,0.691255534975259,0.6882462191562748,0.5470617122278605,0.7355383532723434,0.7941758552445576
5,20250705,6006,A3_trimer_add_short,trimer,short,200,1975,9937,0.6949615467548336,0.690110403853549,0.6881807180314643,0.5500324886289799,0.7375246687341416,0.7847037400196106
5,20250705,6006,A3_trimer_add_short,trimer,short,350,3460,11422,0.6972615539423561,0.692409414562424,0.6947911014650027,0.5532052317132246,0.7393095610171899,0.7823317640542786
5,20250705,6006,A3_trimer_add_short,trimer,short,500,4951,12913,0.6975490548407963,0.6927290855055244,0.6976170912078883,0.5593931568754035,0.7401194199601934,0.7737866739786126
5,20250705,6006,A3_trimer_add_short,trimer,short,700,6940,14902,0.6973334291669662,0.692786363916314,0.6952120383036936,0.5607326478149101,0.7375301975273554,0.777670572019297
5,20250705,6006,A3_trimer_add_short,trimer,short,900,8924,16886,0.6946021706317832,0.6901710090023387,0.6955435235318618,0.5635464838143837,0.7305096913137115,0.7710843373493976
5,20250705,6006,A3_trimer_add_short,trimer,short,1200,11904,19866,0.6961834255732049,0.6919946331765302,0.6988422374110754,0.5668941437867006,0.7326562723501645,0.7695858791581806
5,20250705,6006,A3_trimer_add_short,trimer,short,1600,15870,23832,0.6958240494501545,0.6905509128211131,0.6966230186078567,0.561055030934549,0.7353361945636624,0.7691894071783842
5,20250705,6006,A3_trimer_add_short,trimer,short,1676,16623,24585,0.6947459210810034,0.6901352941306684,0.7004172461752434,0.5647360821434302,0.7309122104661138,0.7644756377378864
5,20250705,6006,A4_short_add_short,short,short,0,0,7937,0.6445051390785597,0.6376112568723261,0.6514193461590205,0.4969512195121951,0.6980788108259711,0.7039956509921175
5,20250705,6006,A4_short_add_short,short,short,100,990,8927,0.640192625601955,0.633055025792759,0.6533875338753388,0.4881596752368065,0.6933443344334433,0.6973285596254475
5,20250705,6006,A4_short_add_short,short,short,200,1975,9912,0.6485301516567239,0.6420437772572198,0.659037639597408,0.5045135406218656,0.6981184283342556,0.7065055004753498
5,20250705,6006,A4_short_add_short,short,short,350,3460,11397,0.6474520232875728,0.6408673751185398,0.6541312105407631,0.501004016064257,0.7013348164627363,0.7069994574064026
5,20250705,6006,A4_short_add_short,short,short,500,4951,12888,0.6513332854165169,0.6453282310273775,0.6551821519344818,0.5097007563301545,0.7073440088348979,0.7090860070099757
5,20250705,6006,A4_short_add_short,short,short,700,6940,14877,0.6470207719399124,0.6413585852735567,0.6522956326987682,0.5091923834537098,0.6975656718470636,0.7063806530946851
5,20250705,6006,A4_short_add_short,short,short,876,8686,16623,0.6482426507582836,0.644411760350267,0.6454611474219317,0.5272898368883312,0.6983286908077995,0.7065673662830061
6,20250706,7007,A1_short_add_trimer,short,trimer,0,0,7929,0.6330407252842135,0.6325146203649508,0.6334447188725846,0.5310455140322815,0.6834993858332196,0.6820688627217171
6,20250706,7007,A1_short_add_trimer,short,trimer,100,993,8922,0.6629730896531875,0.6622010817876105,0.6592996555683123,0.5443891004980955,0.7039106145251397,0.7412049565588947
6,20250706,7007,A1_short_add_trimer,short,trimer,200,1990,9919,0.6726147647143473,0.6723580895766099,0.6612879988474283,0.5577562527107127,0.71638353008926,0.7540045766590389
6,20250706,7007,A1_short_add_trimer,short,trimer,350,3485,11414,0.6818966757806879,0.6819715321066413,0.6743883017228898,0.5731952832901926,0.7155624911334941,0.7647400522799884
6,20250706,7007,A1_short_add_trimer,short,trimer,500,4975,12904,0.689595625269823,0.6891008146360075,0.6894594978011065,0.577477212584534,0.7200564971751412,0.7694100509832483
6,20250706,7007,A1_short_add_trimer,short,trimer,700,6967,14896,0.6974384803568859,0.6962785861597204,0.7028611304954641,0.5827953760696593,0.7265053460889139,0.7729524919848441
6,20250706,7007,A1_short_add_trimer,short,trimer,900,8954,16883,0.6960713771765722,0.6950787543367358,0.6993418288755077,0.5806066039145376,0.7236081747709655,0.7767584097859327
6,20250706,7007,A1_short_add_trimer,short,trimer,1200,11946,19875,0.7001726867175133,0.6994623432255255,0.6989262306512342,0.5868691380080393,0.7324975348640653,0.7795564693787634
6,20250706,7007,A1_short_add_trimer,short,trimer,1600,15926,23855,0.7037703266657073,0.703165077423673,0.7030945079453582,0.5887252714561951,0.739251814628699,0.7815887156644395
6,20250706,7007,A1_short_add_trimer,short,trimer,2200,21899,29828,0.7145632465102892,0.7137043828489198,0.7157318741450068,0.6045317220543807,0.7460030585291255,0.7885508766671662
6,20250706,7007,A1_short_add_trimer,short,trimer,3000,29854,37783,0.7162181608864585,0.7151829448278636,0.71033360455655,0.5976520811099253,0.751009046624913,0.8017370470200659
6,20250706,7007,A1_short_add_trimer,short,trimer,4000,39816,47745,0.7249964023600518,0.7242907596550665,0.7172320217096336,0.6126728460720255,0.7561788392113302,0.8110793316272769
6,20250706,7007,A1_short_add_trimer,short,trimer,4788,47663,55592,0.7297452870916679,0.7294045525143005,0.7195368250976169,0.6196884923635264,0.7605950042099354,0.8177978883861237
6,20250706,7007,A2_trimer_add_trimer,trimer,trimer,0,0,7959,0.6819686285796518,0.6810390955415276,0.6937508086427739,0.5661945812807881,0.694862333238717,0.7693486590038314
6,20250706,7007,A2_trimer_add_trimer,trimer,trimer,100,993,8952,0.685422362929918,0.6847875271897427,0.6951155462184874,0.5695142378559463,0.6999432785025524,0.7745770461819844
6,20250706,7007,A2_trimer_add_trimer,trimer,trimer,200,1990,9949,0.6839113541516765,0.683259145358306,0.6943180340657912,0.568,0.7003620161514899,0.7703565312159427
6,20250706,7007,A2_trimer_add_trimer,trimer,trimer,350,3485,11444,0.6847028349402792,0.6844817670101462,0.6922266139657444,0.5689078186796471,0.7037960653920754,0.7729965700031182
6,20250706,7007,A2_trimer_add_trimer,trimer,trimer,500,4975,12934,0.6887321916822564,0.6886391070402194,0.6945142101784534,0.5743325242718447,0.7071715910667221,0.7785381026438569
6,20250706,7007,A2_trimer_add_trimer,trimer,trimer,700,6967,14926,0.6942725572024752,0.6937330005024759,0.7003686150605581,0.5807539074471345,0.7136917960088692,0.7801176834933415
6,20250706,7007,A2_trimer_add_trimer,trimer,trimer,900,8954,16913,0.6965750467693194,0.6966212319605334,0.700504916290194,0.5872944016900559,0.7183955739972337,0.78029003586465
6,20250706,7007,A2_trimer_add_trimer,trimer,trimer,1200,11946,19905,0.6985897251403079,0.6987909926323903,0.6982896846606093,0.5886247366837195,0.7218689521703069,0.7863805970149254
6,20250706,7007,A2_trimer_add_trimer,trimer,trimer,1600,15926,23885,0.7014678370988632,0.7015705027006562,0.7025367156208278,0.5906969742586181,0.7275234418091561,0.7855248791140228
6,20250706,7007,A2_trimer_add_trimer,trimer,trimer,2200,21899,29858,0.7129802849330839,0.7133531836404092,0.7109749600426212,0.6038075251086794,0.7413244849993087,0.7973057644110275
6,20250706,7007,A2_trimer_add_trimer,trimer,trimer,3000,29854,37813,0.7182328392574471,0.7182501868021209,0.712511683802911,0.6080386823813841,0.7482372459560348,0.8042131350681536
6,20250706,7007,A2_trimer_add_trimer,trimer,trimer,4000,39816,47775,0.7241329687724852,0.7241835604172819,0.716275368085953,0.6121892055791389,0.7550624133148405,0.8132072546891955
6,20250706,7007,A2_trimer_add_trimer,trimer,trimer,4788,47663,55622,0.7312562958699094,0.731575294334402,0.7188952330367813,0.621043111245101,0.7630510846745976,0.8233117483811286
6,20250706,7007,A3_trimer_add_short,trimer,short,0,0,7959,0.6819686285796518,0.6810390955415276,0.6937508086427739,0.5661945812807881,0.694862333238717,0.7693486590038314
6,20250706,7007,A3_trimer_add_short,trimer,short,100,988,8947,0.6879407108936537,0.6863393592583074,0.7014218009478673,0.5704615384615385,0.7032619629257078,0.770212134698116
6,20250706,7007,A3_trimer_add_short,trimer,short,200,1977,9936,0.6921139732335588,0.6898164564640018,0.7052770448548813,0.5711183496199783,0.7095834547043403,0.7732869766768072
6,20250706,7007,A3_trimer_add_short,trimer,short,350,3468,11427,0.6882285220895092,0.6853821561267683,0.7022375215146299,0.5662200062324712,0.703796720342739,0.7692743764172335
6,20250706,7007,A3_trimer_add_short,trimer,short,500,4955,12914,0.6912505396459923,0.688251985187166,0.700435298773249,0.5716530483972344,0.7107560289983725,0.7701635645798083
6,20250706,7007,A3_trimer_add_short,trimer,short,700,6947,14906,0.6867175133112678,0.6834055871862006,0.696652996428099,0.5605655930871956,0.7092537313432836,0.7671500278862242
6,20250706,7007,A3_trimer_add_short,trimer,short,900,8930,16889,0.6930493596200892,0.689892094534716,0.699558764540714,0.5692766358073121,0.7188422917897224,0.7718906860011154
6,20250706,7007,A3_trimer_add_short,trimer,short,1200,11887,19846,0.6958555187796805,0.6930201491731764,0.7043243243243243,0.5765401369010579,0.7231404958677686,0.768075639599555
6,20250706,7007,A3_trimer_add_short,trimer,short,1600,15865,23824,0.6967189523672471,0.6945348501693815,0.6988847583643123,0.5894060012247397,0.7213211442052492,0.7685274968832249
6,20250706,7007,A3_trimer_add_short,trimer,short,1676,16623,24582,0.6921859260325227,0.6898312572740675,0.6975723494719517,0.5748888548214012,0.7198586780509347,0.7670051467519822
6,20250706,7007,A4_short_add_short,short,short,0,0,7929,0.6330407252842135,0.6325146203649508,0.6334447188725846,0.5310455140322815,0.6834993858332196,0.6820688627217171
6,20250706,7007,A4_short_add_short,short,short,100,988,8917,0.6341200172686717,0.6335075946437734,0.6243973703433163,0.5340694464622984,0.6883401920438957,0.6872233697255827
6,20250706,7007,A4_short_add_short,short,short,200,1977,9906,0.6300187077277306,0.6285982766462573,0.6294459402012187,0.519484412470024,0.6827661909989023,0.6826965629148842
6,20250706,7007,A4_short_add_short,short,short,350,3468,11397,0.6369261764282631,0.6357046732621785,0.6342224744608399,0.5236179406943824,0.690792231381864,0.6941860465116279
6,20250706,7007,A4_short_add_short,short,short,500,4955,12884,0.6427543531443373,0.6410211630465478,0.6355511420059583,0.5245555890328412,0.7006812178506882,0.7032967032967034
6,20250706,7007,A4_short_add_short,short,short,700,6947,14876,0.6464239458914952,0.6445778408016117,0.6441011235955056,0.5306618093503339,0.6951615178445479,0.7083869124160594
6,20250706,7007,A4_short_add_short,short,short,876,8694,16623,0.6468556626852785,0.6454330016508345,0.635084697100201,0.5355972594578493,0.6986712387483927,0.7123788112968947
7,20250707,8008,A1_short_add_trimer,short,trimer,0,0,7947,0.6239464015560838,0.6209932478719424,0.6333708497467642,0.4994560994560995,0.6757660167130919,0.6753800255718142
7,20250707,8008,A1_short_add_trimer,short,trimer,100,997,8944,0.6520423600605144,0.6470459767452401,0.6584673604541155,0.5038910505836576,0.6963447589247618,0.7294807370184254
7,20250707,8008,A1_short_add_trimer,short,trimer,200,1993,9940,0.6691160579208991,0.6630197845163711,0.6710882512181917,0.5103380374138496,0.7108502719725165,0.7598025774609268
7,20250707,8008,A1_short_add_trimer,short,trimer,350,3482,11429,0.6817952597075139,0.6755951572994445,0.6875418172086177,0.5204216073781291,0.7230437903804738,0.771373414230557
7,20250707,8008,A1_short_add_trimer,short,trimer,500,4972,12919,0.6878466969238527,0.6829725660994458,0.6900949796472184,0.5434010971281058,0.7245206861755802,0.7738735014468788
7,20250707,8008,A1_short_add_trimer,short,trimer,700,6963,14910,0.6932497658670125,0.6891472371540432,0.6906016079844747,0.5491557519330914,0.7320074402632708,0.7848241484353364
7,20250707,8008,A1_short_add_trimer,short,trimer,900,8955,16902,0.6995173258410777,0.6942157437165476,0.7037286310405169,0.5546823837590046,0.73231031543052,0.7861416446361486
7,20250707,8008,A1_short_add_trimer,short,trimer,1200,11931,19878,0.7014624306606152,0.6961563912701657,0.7012987012987013,0.5474987779045136,0.7425116017437773,0.7933164841336703
7,20250707,8008,A1_short_add_trimer,short,trimer,1600,15911,23858,0.7091708090195231,0.7047395143024051,0.7052760070527601,0.5677774183112262,0.7449392712550608,0.8009653605905735
7,20250707,8008,A1_short_add_trimer,short,trimer,2200,21889,29836,0.7114761184352713,0.7079638192594916,0.7026211060793194,0.5731475617479417,0.7478674311285135,0.8082191780821918
7,20250707,8008,A1_short_add_trimer,short,trimer,3000,29853,37800,0.7200489878250846,0.716636225688551,0.7115621999725689,0.5916613621896881,0.7499651762083855,0.8133561643835616
7,20250707,8008,A1_short_add_trimer,short,trimer,4000,39809,47756,0.7217779698868958,0.7190958106993364,0.705103448275862,0.5917696761070255,0.7590713193382456,0.8204387990762124
7,20250707,8008,A1_short_add_trimer,short,trimer,4788,47664,55611,0.7250918521720338,0.7227383029631018,0.7149346180316586,0.6012136299984441,0.7580419580419581,0.8167630057803468
7,20250707,8008,A2_trimer_add_trimer,trimer,trimer,0,0,7975,0.6838124054462935,0.6798265891707505,0.6945286750164799,0.544565748737168,0.7161062906724512,0.7641056422569028
7,20250707,8008,A2_trimer_add_trimer,trimer,trimer,100,997,8972,0.6869822058929472,0.6834442560319307,0.6957323498419389,0.5473071324599709,0.7195767195767195,0.7711608222490931
7,20250707,8008,A2_trimer_add_trimer,trimer,trimer,200,1993,9968,0.6879187378430949,0.683740604431071,0.6960363872644575,0.5487018356209691,0.7200321802091714,0.7701920146296861
7,20250707,8008,A2_trimer_add_trimer,trimer,trimer,350,3482,11457,0.6950507888480657,0.691377838212017,0.698266806722689,0.5553017944535074,0.7260887260887261,0.7858540255831452
7,20250707,8008,A2_trimer_add_trimer,trimer,trimer,500,4972,12947,0.6936099704632231,0.6900597610041775,0.6961791831357049,0.5503399158303658,0.7290050360691439,0.7847149089814954
7,20250707,8008,A2_trimer_add_trimer,trimer,trimer,700,6963,14938,0.7003097759527411,0.6976191887859944,0.6987110633727175,0.5683909869882577,0.7324832030714383,0.7908915017115642
7,20250707,8008,A2_trimer_add_trimer,trimer,trimer,900,8955,16930,0.7023269216915208,0.6985997087571327,0.704392560348239,0.5645948584445167,0.7347552638774952,0.79065615235828
7,20250707,8008,A2_trimer_add_trimer,trimer,trimer,1200,11931,19906,0.7098191772927023,0.7063184211682092,0.7103374966781824,0.5745266224308141,0.7442872687704026,0.7961222967934377
7,20250707,8008,A2_trimer_add_trimer,trimer,trimer,1600,15911,23886,0.7136373460125351,0.7107861438216089,0.7055222887558217,0.581864786927267,0.7483853236223719,0.807372175980975
7,20250707,8008,A2_trimer_add_trimer,trimer,trimer,2200,21889,29864,0.7173834738131258,0.7152509877130787,0.7036437246963563,0.5907226254338909,0.7507186858316222,0.8159189148904457
7,20250707,8008,A2_trimer_add_trimer,trimer,trimer,3000,29853,37828,0.7242273611411282,0.7216338163336871,0.7096164235548352,0.5945774536229587,0.7596087615374019,0.8227326266195524
7,20250707,8008,A2_trimer_add_trimer,trimer,trimer,4000,39809,47784,0.7222822563215907,0.719912420515554,0.7118004045853,0.5931426765681782,0.7557692307692307,0.8189373701395073
7,20250707,8008,A2_trimer_add_trimer,trimer,trimer,4788,47664,55639,0.7278294071032346,0.7261937489965493,0.7116145762249215,0.6077793274445994,0.7625121308748094,0.8228689614418674
7,20250707,8008,A3_trimer_add_short,trimer,short,0,0,7975,0.6838124054462935,0.6798265891707505,0.6945286750164799,0.544565748737168,0.7161062906724512,0.7641056422569028
7,20250707,8008,A3_trimer_add_short,trimer,short,100,994,8969,0.6875585332468842,0.6837347057979998,0.6929112554112554,0.5481386392811296,0.7213204951856946,0.7725684333139197
7,20250707,8008,A3_trimer_add_short,trimer,short,200,1985,9960,0.6846048555579569,0.6802822259590154,0.6882217090069284,0.5375722543352601,0.7217500348334959,0.7735849056603774
7,20250707,8008,A3_trimer_add_short,trimer,short,350,3465,11440,0.6895756789856639,0.6850132899117164,0.6946107784431138,0.5483923089352076,0.7242971044901385,0.7727529677784059
7,20250707,8008,A3_trimer_add_short,trimer,short,500,4952,12927,0.6909444564512643,0.6858935150322599,0.6935860458728197,0.5446009389671361,0.7281662454366751,0.7772208298524088
7,20250707,8008,A3_trimer_add_short,trimer,short,700,6933,14908,0.691880988401412,0.6871482347201702,0.7005090108680699,0.5509810228369251,0.7248722316865417,0.772230673489144
7,20250707,8008,A3_trimer_add_short,trimer,short,900,8912,16887,0.6926734385130754,0.6876952971950303,0.6950747094631987,0.5548178137651821,0.7303068872860982,0.7705817782656421
7,20250707,8008,A3_trimer_add_short,trimer,short,1200,11891,19866,0.6891434334702111,0.6844936265252685,0.6886753029669871,0.5487941223446734,0.730917943577259,0.7695871372121542
7,20250707,8008,A3_trimer_add_short,trimer,short,1600,15865,23840,0.6897197608241481,0.6849066987844548,0.6910774410774411,0.5506460360504067,0.7254393546528378,0.7724639633571332
7,20250707,8008,A3_trimer_add_short,trimer,short,1676,16623,24598,0.6915207838052013,0.6861908267607146,0.694324961842653,0.5508186091749068,0.7289156626506024,0.7707040733746965
7,20250707,8008,A4_short_add_short,short,short,0,0,7947,0.6239464015560838,0.6209932478719424,0.6333708497467642,0.4994560994560995,0.6757660167130919,0.6753800255718142
7,20250707,8008,A4_short_add_short,short,short,100,994,8941,0.6252431381024421,0.6212857645810281,0.6287857738260628,0.49244953107614053,0.6784552270476729,0.6854525263742365
7,20250707,8008,A4_short_add_short,short,short,200,1985,9932,0.6300698796916648,0.6256050530140318,0.6364894795127354,0.4923027581783194,0.6794908062234795,0.6941371681415929
