molecule,metal,length,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
YV|Ni+2,Ni+2,2,0.009082469854212759,0.01290746959130129,-0.0025112218437821766,0.008508212224882909,-0.02262608500377715,0.0059055919075173624,-0.005398403797039633,-0.0047296824315459975,-0.00463402461729022,-0.0031691805861475595
KA|Ni+2,Ni+2,2,0.012725009772282775,0.022940695117730264,0.009087498584659752,0.019705736448828694,0.0015427124975965975,0.007042406410112816,0.004192983562300369,-0.0013157791713343378,0.0030155395199623737,-0.010835360374122431
FY|Ni+2,Ni+2,2,0.02257872294327979,0.02157694206757419,9.617739959156825e-05,-0.005476914611398121,0.02190859651812463,-0.004972133665564105,0.00965381152350353,0.013351470242240765,-0.01577437318026373,-0.011093469276626656
HL|Cu+2,Cu+2,2,-0.003207562131343853,-0.0016760475702940012,-0.01134921618236113,0.006116985078076369,-0.006237570693083393,0.006768022200236069,0.012162417428623215,0.003366872410636788,0.009702521516019648,-0.01931185843140205
RQ|Co+2,Co+2,2,-0.00558212524174318,-0.005472561682274842,-0.006641588548211201,0.00656919867639675,-0.004121559667913199,-0.005125591906063033,-0.009528101515316257,-0.009146037373186783,-0.0053219168292335485,0.007409941962412158
WY|Ni+2,Ni+2,2,0.02242392712424298,0.020714605531239914,-0.00615459180522441,0.00195861336640227,0.009087654463719638,0.01859716169932942,-0.006825634775070966,0.014712503110747443,-0.011298478412669798,-0.0005457911554553586
CQ|Co+2,Co+2,2,0.02284556222558149,-0.025859258144232886,-0.01443824248873117,0.008468505600884576,0.02671269428513382,-0.02150455709531023,-0.018648152506472854,0.017979113179307938,0.007991689784238561,0.015378118577007226
KG|Ni+2,Ni+2,2,-0.010164935045285308,0.002408116048027223,-0.018645260320684906,-0.0025877224164452197,-0.012442949995434702,0.010509111116665958,-0.0009897105744074985,0.0049610476602599644,0.0033852567273646964,-0.027042736353733957
PC|Co+2,Co+2,2,-0.02666346994453698,0.03621314517209363,0.03044164281667369,-0.012661694962165963,-0.004194177766425951,0.007412131795213969,-0.01639992781562633,4.0933872520868e-05,-0.0013963324987991462,0.005246393461314286
ER|Cu+2,Cu+2,2,-0.024244531910479483,-0.0064596768267922286,-0.0013584408619474527,0.008806429899907412,-0.006606748861341317,-0.006325647583326825,-0.006773621176499531,0.002311632253614973,0.0059557502278978856,-0.010202046322744018
TP|Co+2,Co+2,2,-0.015408652365362234,0.004780665115332037,0.006751113999528098,-0.0016898351495782536,0.01733668295989503,0.0007526112476266551,0.007051855379286221,0.0015514311956476802,-0.01083895078891241,0.00606241793168825
FC|Cu+2,Cu+2,2,-0.014501081707014436,0.03865912007921092,-0.025536044707606245,-0.02644160619292348,0.037411215890408626,-0.004856794833256175,0.02232694712534434,-0.025181786890225773,-0.012830444942226,-0.008817325535624216
DS|Ni+2,Ni+2,2,-0.02438861181730223,0.006029051917016862,-0.006829181248715691,0.004383401597006372,0.024270217190999165,-0.0065643272608660415,-0.004076520420625753,-0.0037897128729396067,0.011269406521476065,-0.004853779473799399
DN|Zn+2,Zn+2,2,-0.00825718723003191,-0.013946707563544446,-0.025080740196330425,-0.0014027301868009675,-0.011081712413920402,0.008923626467656928,0.005987865277552293,0.008550723386937034,0.01056282713023338,0.01704213533265121
LE|Co+2,Co+2,2,-0.02554682820951124,0.003649568917442985,-0.007660510205132791,0.013173912653229564,0.00933251776792794,-0.002133900531878667,0.0036662047252971766,-0.006681271453203953,-0.0005266530962986818,0.0008222460511609097
TH|Ni+2,Ni+2,2,-0.0005001550677938837,-0.017829667976791228,-0.008109715694181863,-0.007183215905561982,-0.007305328929723512,0.001139145135610004,0.005469736148504632,0.0036011396486845372,-0.006677147853433021,0.013070997743574692
SR|Ni+2,Ni+2,2,-0.007798946323000249,-0.0023883637507423052,-0.012564758794942512,-0.002431657885034772,0.010948540045109577,-0.007656424620675722,-0.007167141049575153,-0.0034326174016349378,0.006286209455766548,-0.01372192077150926
FL|Ni+2,Ni+2,2,0.02768119370205599,0.01891995148633872,0.013216291968523409,0.018331795009245793,-0.01817453095799836,-0.010433449824848381,0.01587180279518149,-0.01806799610219359,-0.0058722039571188316,-0.007575739035889095
RD|Co+2,Co+2,2,-0.010499688953533452,-0.014081064494791093,0.0006711288895571969,-0.009520318261613432,-0.011393700623267108,-0.006642456872723393,-0.019518496960910348,0.007297369425573178,-0.012253089587411083,0.00559414406819736
VW|Ni+2,Ni+2,2,0.010364303374336581,-0.021762019462280496,0.007817448808151724,-0.005201045653052414,-0.0013875884966247781,0.004635933135336718,-0.014627023700350978,0.001105248502865334,-0.0023096050703018695,-0.0021356325497755443
MN|Zn+2,Zn+2,2,-0.010816037261822764,-0.01122555209182678,-0.029849587865656835,0.017650388488374177,0.0048384853868298165,-0.0035305985846141442,0.007162324149368891,0.020384825048464422,0.01876677144518044,-0.0006707785643712103
TG|Cu+2,Cu+2,2,-0.022164934250428668,0.012134431840483132,0.02273130536429608,0.0015649641451054351,-0.017726841769296925,0.006559524805293242,-0.020232820235714592,0.001794609077089099,-0.002630097091447928,0.00044541217460832656
YC|Ni+2,Ni+2,2,-0.025158558977547103,-0.006587490484531202,-0.011346002338845286,0.00018094526570247094,-0.017225876440399985,0.0026370092080414864,-0.02387036404995695,0.0011314065871925391,-0.007456505650080743,-0.005631583632520085
MK|Co+2,Co+2,2,-0.00895303197294277,-0.00896025474965096,0.0011894183380383456,-0.01171431827314668,-0.00921886073885216,0.0004855970960224976,0.021038800221413766,-0.0023411360660465282,-0.01216648952595269,0.008754482819976728
WV|Cu+2,Cu+2,2,0.01203824861303382,-0.019224235477089496,0.011401868068022469,-0.012062857205869918,0.004203171582286036,0.010362352076869103,-0.008960604578984684,-0.007008286797876637,-0.00820978076264919,0.012137923806285858
GM|Cu+2,Cu+2,2,0.022181389798410264,0.04434320035864982,-0.014417840265146297,-0.00802055842965068,0.0034565125033314773,0.011134847963169775,0.006704693253034094,-0.02686769932841216,0.026062140655649924,-0.004675308245098845
HC|Co+2,Co+2,2,-0.014097702301468852,-0.01123508698358321,-0.014722953313397109,0.03164164133896776,0.015186581988222597,-0.0011497714161849107,0.0019345062909815304,0.005333370545573508,-0.010084099766551988,0.005673693374618743
FR|Zn+2,Zn+2,2,-0.020474167917115565,-0.00569694594875962,0.006855207683738806,0.011580493372487233,0.0063799565036716365,0.00044993369615248013,-0.007386298045456939,0.004120498595052835,0.0057149215650499074,-0.003551521674548528
NY|Co+2,Co+2,2,0.0030192684346271835,0.019303690953599364,0.005814984418322062,0.013270296757128191,-0.0026385670925376976,-0.0015335440955149286,0.015569189672599574,0.015606085433298434,-0.010445836999582516,0.018743121906638537
VT|Ni+2,Ni+2,2,-0.005340153449310483,-0.009503165858162263,-0.016199095585763712,0.002381805929271408,-0.001984077477158893,-0.02713970183842682,-0.013883524167869227,-0.00574083095143514,-0.009426298132652937,0.007788575771200394
TD|Cu+2,Cu+2,2,-0.029099820393726383,0.011949201886602912,-0.002656018625620393,-0.004594001993325668,0.012650240738309325,-0.012445880179080314,-0.005012054643420669,0.02916902926216848,0.00886651585432077,-0.009239814130202759
MM|Zn+2,Zn+2,2,-0.014009964921380926,-0.009120791094908796,-0.021608302440376786,0.012956878484818905,0.00040903325604924046,-0.000934327465592844,-0.01076941407890709,-0.0007698302121800695,-0.0006350863093761335,-0.0064960380833851625
QN|Ni+2,Ni+2,2,-0.02284886652579029,-0.005682601008957884,0.01698315408998814,0.01768576115321242,0.017687046325551306,-0.00497229386123825,0.01658802938209613,0.02286005647893876,0.013362178917677322,0.003777409923757888
RG|Co+2,Co+2,2,0.0016272512715838072,0.0139295533064395,-0.00326098584629512,0.003521229191687635,-0.015004862412045307,0.005620518417528052,-0.005738070216310731,0.005110001876972934,-0.01317848653249885,-0.0062044295870724905
QV|Co+2,Co+2,2,0.007747022100420067,-0.005974007977882505,0.009069980805861636,-0.011702802601893315,-0.007795558969576464,0.014578182526912514,-0.018442459386232814,-0.013812231859134537,0.011144066037329307,0.007757745867316406
GN|Cu+2,Cu+2,2,-0.03901004383786727,0.013926782148794628,0.02835256185950742,-0.012410631323641817,-0.01724610243471031,-0.005194952222429573,0.005313113801386614,-0.00861413013582925,-0.009364020082701196,0.007588453804398428
VL|Co+2,Co+2,2,-0.0012617260699199911,-0.005330315463963196,-0.0060415071797155755,-0.01702904520742932,-0.002023773851481288,0.0057552394241802505,0.016229617365726694,0.00027425803593225835,-0.013225694345668853,0.009764600734354052
MH|Co+2,Co+2,2,0.01511400034156389,0.01235872743211153,-0.008930516240503682,-0.0127523700796842,-0.0021721821587976364,0.008064981192855952,0.015942671707484073,0.014984113251152559,0.012155858734146424,0.03175760475339204
LQ|Co+2,Co+2,2,-0.01437561784204968,-0.009020474942905754,0.013498892583333595,-0.0029420460948848927,-0.010103900931086629,0.0012127209418976849,-0.019432527257401973,-0.0020195491691256933,-0.01305305730349711,0.0010926227167697227
AM|Co+2,Co+2,2,0.06984652352811055,0.04729113414082427,0.0009211594095747163,0.038617322676690706,-0.019869540004770175,0.006147587325566346,0.005550509963956633,-0.0026869068202255916,-0.025221500777032103,0.0023590013120753464
EQ|Cu+2,Cu+2,2,-0.013801825881092923,-0.004326960167290577,0.012702920793541196,-0.008920915085457247,-0.012367608029817272,0.002741871445298082,0.005512181876692783,0.008219787613811877,0.008036381225231941,0.021883072454523818
GA|Ni+2,Ni+2,2,0.03574596047102871,0.035206327463241344,0.005744388200991046,-7.878228835625826e-05,0.008852800575645673,0.044377326677899835,-0.014931768616722685,-0.006732192018180372,0.008028112787462098,0.006476526064612445
SI|Co+2,Co+2,2,0.03389392208125691,0.004048742543033912,0.0012541985766431852,0.013347519355309204,0.011824344192242318,-0.007140014394223748,-0.012405812148548752,0.01734497007776227,-0.0007259834790530685,-0.01210156416875747
TQ|Co+2,Co+2,2,0.02115800876850118,0.02281883363039407,-0.00894916504450222,0.01659276186882024,-0.008016480325437544,0.0033313644456008087,-0.006078128492595842,0.013982012773904522,-0.011786665704655466,0.01758578123623976
LC|Zn+2,Zn+2,2,0.008425247953136115,-0.027658289418507207,-0.004280696791192046,-0.011922443677007077,-0.0015672930232072165,0.007484370695156779,-0.0022414160137955415,0.02696441155630195,0.007501950804092055,-0.014069126318035585
TK|Ni+2,Ni+2,2,-0.013660917374907544,0.03139781243176648,-0.011283874999769827,-0.02324193615712426,0.00023181574721601976,0.013538585062713307,-0.020865602987286423,0.01117241645540058,-0.017435092792825492,-0.005486942557432986
LF|Co+2,Co+2,2,0.012925184304291362,-0.0037001143542948244,-0.011800064341627895,-0.001197497075811029,0.007267324531303512,0.01559014593703952,0.011071296790978742,-0.00044767064900930707,-0.0142601543161566,-0.015195257962795403
DP|Ni+2,Ni+2,2,0.028229989950848335,-0.005848371143364908,0.0006602211878560095,-0.005049519408531689,-0.0009112661325884792,0.01733452301875504,0.01162339308371979,0.007431531031148294,-0.010977635574027589,0.005189197726776562
AK|Co+2,Co+2,2,0.021778615317269566,-0.022094350634031083,0.005086285372268192,-0.002957239936595164,0.0024583504637683464,-0.008889265234578801,-0.01159420228153976,0.0005214470563654717,0.0034000300206388904,-0.0017998330767714898
AY|Zn+2,Zn+2,2,-0.01628780258191342,-0.017317602615759882,-0.01069586835413541,-0.00509720149931023,-0.016684879675764926,0.006508411276386595,-0.0016770003525870833,0.01422646685422154,0.007611102587728928,-0.029294831389243242
FQ|Co+2,Co+2,2,-0.003471893790934228,-0.015320577210651972,0.021492896286452817,0.0017792472065671703,0.0010772477403198488,0.01053292993415023,0.017410298555214667,-0.0020016664492766446,0.00926151617967049,-0.007329542832491034
EE|Zn+2,Zn+2,2,-0.013229352061042098,-0.0038579578372468577,-0.0042284599356198545,-0.000872218744498169,-0.011256981861365811,-0.009286131768096641,0.005466056652609357,-0.01528934086630424,0.010780007410302639,0.029851364378241697
QM|Ni+2,Ni+2,2,-0.014514027292747502,0.017380864648231936,-0.003649104257033047,-0.00862747684306973,-0.008871645449974421,0.009165157044705828,-0.013535364777201374,-0.014577829411878051,-0.012661890720600715,0.019180318320093565
LW|Cu+2,Cu+2,2,-0.012834167681366106,-0.0073566904479640425,-0.0007379726556552873,-0.0010235312253378858,-0.01082802332831699,0.0008476800000378873,-0.00653386164351477,-0.0025264476106230237,-0.009359493837703469,-0.006840832236347252
NG|Ni+2,Ni+2,2,0.010419792633651913,0.0035407537462572077,-0.002939007684563578,-0.016522005920914594,-0.005625893582938972,-0.025206953991704553,0.009678383046754287,-0.0017465673493757862,0.004584134451833519,0.012841340538195679
MV|Ni+2,Ni+2,2,0.02710819762530936,-0.022331424216101486,0.0073059814531819265,0.01842733878116972,0.030169134893515685,-0.012710039492566305,0.0038801649771674418,-0.0014846981889641954,-0.008200523319140058,-0.002761674595265503
FI|Ni+2,Ni+2,2,0.02968865608576369,-0.03011379887583762,0.005960466432818754,-0.010760768951868595,0.0022781529759770703,0.0031863526997278927,-0.0036612936251059756,0.015811145477030178,0.0023557661944709858,0.00809596583320857
DY|Cu+2,Cu+2,2,-0.02594624623104385,0.0019157947647166704,-0.005004005096698041,-0.0050899035148128475,0.002672345132700843,-0.013880151154048996,0.0030078500413894165,0.005253840802548755,-0.005554890143302883,0.011461265588544224
AS|Ni+2,Ni+2,2,-0.010169146427571756,-0.007941529395193546,-0.00952256229593315,-0.006289963103692636,-0.011047871548658666,-0.011208991670101722,0.006987053792769375,-0.003587183458380735,0.0019854747916079247,0.0004737631908628983
GD|Ni+2,Ni+2,2,0.01711024135964187,-0.021155108680043305,-0.0005471146636246552,-0.0002860841662439631,0.011588803212599136,0.003870789633232224,-0.0014041662738602401,0.0009577199825837263,-0.0058475750576288685,-0.006672510720318631
IE|Co+2,Co+2,2,0.008466452269491498,-0.008963562700133635,0.003088312812353448,-0.001655344336838404,0.013342621688922555,0.002976971139716902,0.013649868994351787,-0.0012886001454045946,0.007844661145163523,-0.01297362970143966
QH|Ni+2,Ni+2,2,-0.012508742812454949,0.004102077671324561,0.0032983531200577775,-0.008534698491533453,-0.016694836913909918,-0.004135835653139124,-0.00786034479161186,7.089702548621936e-05,0.0056885227434045876,0.0017786202101792302
FT|Zn+2,Zn+2,2,0.005992052939721115,0.009835063613811083,-0.0016011672805902692,0.026943691621883675,-0.008147974603151639,-0.007446399451833781,0.009836024917783792,-0.0024760345988043813,-0.0010807561539522377,-0.008433898321521908
CL|Ni+2,Ni+2,2,0.004217360804503294,-0.0003303740943631341,-0.015784252570196954,-0.003921130847621682,0.017759035406178972,-0.03222720996087611,0.0017901640578281168,-0.012273204355594305,-0.02068951100538344,-0.0022099647250615273
HS|Ni+2,Ni+2,2,-0.005325142638709816,0.016770303254120305,-0.004252311478342483,-0.015968516317603234,-0.004248328201596287,-0.015172463176006143,-0.0006051274309162294,0.016347098878226864,-0.005956934207865467,-0.008021298426229827
WD|Co+2,Co+2,2,-0.014147984722267967,0.0010303598375967175,0.008326808696436086,-0.004152573846404653,-0.0050839181980027745,-0.0018278875536107927,0.005147924190586485,0.011349948190881882,-0.010649226490630576,0.0029174000890872264
MY|Cu+2,Cu+2,2,0.014687800807304398,0.04365340483139851,-0.011040820839504653,-0.006224966600657556,0.014839937212336543,-0.00602911648010849,0.037666671617926334,-0.0027635263706108897,-0.013010781505895547,-0.013527745643281902
TP|Zn+2,Zn+2,2,-0.024691742175861925,-0.007631252035922265,-0.003560334287774916,0.05097406866924673,0.0342381334552185,-0.016349943889043584,0.01095820548858742,0.016844426523119856,0.012045699452963897,-0.009675494809484434
DK|Zn+2,Zn+2,2,-0.023316802259131974,-0.012419569265413093,-0.03275780736401507,0.01125059180858377,-0.008977601212069425,0.0064464969530924265,-0.023294426598601675,-0.018763072270327835,-2.1973042677273717e-05,-0.009117968479851258
DN|Co+2,Co+2,2,-0.02243092965158803,0.01798028870397576,0.033487040599148074,0.0045374654948483265,0.005859869235335829,-0.003909829589485643,0.014629545685827784,0.01332450455525003,-0.005522563402005106,-0.003391094743900442
IM|Ni+2,Ni+2,2,0.029665277775742717,-0.02753944797526383,0.006867145283520808,-0.01360615145883512,0.0029932309720121387,-0.00990118672733515,-0.011272414866833193,0.018157095834895956,0.014627559862201232,0.011562457444199672
HK|Co+2,Co+2,2,0.015406942696316935,-0.020760096759806154,0.011439897575358396,-0.01565167314525549,0.005044394697826781,-0.0019228298368180123,-0.006109823548273188,0.004036141545523526,-0.011891380187132133,0.02094327680858568
PF|Ni+2,Ni+2,2,0.0016576959408096809,-0.009022300853763338,0.00841677239314564,-0.0029218635009805455,-0.01784240276472033,-0.0014984765727276042,0.02044095774839993,0.0008609420358857561,0.009145506709862125,0.01803832824966644
WA|Zn+2,Zn+2,2,-0.031225640173902648,0.007860390277889581,0.0009874028409971446,0.022706780320386897,0.010723787160959395,0.007261493164451686,0.012908603671599614,-0.0025248562087698944,0.009511378044960708,-0.0032077210168870154
NH|Cu+2,Cu+2,2,-0.008109239753360179,-0.005765179088183604,0.030060362316818322,0.0003686701994144421,-0.007415887413163238,0.0112637057465634,0.0039038649818897595,0.0009197615180587676,0.013291964319938218,-0.006188110189505264
GG|Ni+2,Ni+2,2,0.023842720846056265,-0.02902762960216831,0.006643560233106954,0.016128721186884725,0.0290622157954128,0.011267776651332889,-0.007501388093087099,0.006302077624761977,0.002592107089364747,-0.009194892896311686
EW|Cu+2,Cu+2,2,-0.025443431712184196,-0.004402206640739601,0.001371026714671375,0.009703382399028442,0.006967830933988563,-0.012242701525180671,0.00719342731277598,0.003824910496652674,-0.01212497380726259,0.004437288961574564
KY|Co+2,Co+2,2,0.02780671362264403,0.020302302923542223,0.007146119233189526,0.000756030141673933,-0.0011725768411163812,0.010153764199515825,-0.004797657140855958,0.01253033165580323,-0.0007427108470783528,0.01702688363123924
ST|Ni+2,Ni+2,2,-0.012835649684572634,0.017092596377110837,-0.019547106849253645,-0.02197696790972347,0.012975830145071381,0.0036377512740602413,-0.027213727346236345,0.014825055973165904,0.0051823411209721655,-0.009792422391332002
LC|Co+2,Co+2,2,-0.008530340226401192,0.004681349642294363,-0.013243510351577791,-0.004019895837704315,0.026298814204518864,-0.047688815294277806,0.008071736232125697,-0.014447237878455725,-0.002472897505046504,-0.000483977109884987
DH|Zn+2,Zn+2,2,-0.026222739617364973,-0.011089003470469424,0.003980330304927746,-0.0003943957722201902,-0.012968278472108394,0.006321195638178488,0.0026603954916190877,-0.0056706842147468735,0.0014357901164700029,0.0019610691633587794
TS|Zn+2,Zn+2,2,-0.01999442795882224,-0.0043909007205770005,-0.0036767559242124976,-0.0029930387499424683,-0.014266830180917067,-0.0006477071041840325,-0.009474699080224844,0.008390373388711455,0.0006592048530314914,-0.004238685432231067
WG|Co+2,Co+2,2,0.0031768016822141913,0.00040078513386497885,0.001990440369944453,-0.009078471657307036,0.016491458334712127,-0.00577901737051171,-0.007605507979983718,-0.0009074154733497795,-0.002327295863236053,-0.0032704224437426605
FE|Cu+2,Cu+2,2,-0.020309373086865465,-0.008922569148224792,-0.0047909847868490745,-0.009644286598244206,-0.012411984337297956,0.00014213315280422507,0.005964612209729134,0.013238450436826102,0.005741168591844552,0.01596905691724376
TV|Co+2,Co+2,2,-0.0012036737825587493,-0.0026160624433107403,0.010335847423156613,0.024007305693310707,0.013595924790860645,-0.01684673732973026,0.009292824846837945,0.004888166757270852,-0.006472192562161369,-0.0037848742574134813
NK|Cu+2,Cu+2,2,-0.020293946886358945,0.0014152841223732792,-0.017118462325729434,-0.008245625494013312,0.005856496829620595,-0.01669649235252029,0.0025925590021958376,-0.017659471441218412,0.004758661788033583,0.00015110278747758115
KA|Ni+2,Ni+2,2,0.017565385863601644,0.024583120314600856,0.011782950219164619,0.016752008439478744,-0.009370251244197405,0.00947685789032386,0.0004967344327240514,-0.0039217322971451495,0.003833270629803519,-0.010928908468322457
CW|Co+2,Co+2,2,0.0340065223827993,-0.006534268858065252,0.019351827649222424,-0.007066448388870452,0.00693917312434362,-0.011710074973747894,-0.023078670180640627,-0.0023989471355796346,0.012514436085312228,-0.005587779980238352
HH|Co+2,Co+2,2,0.018182490641311874,-0.025798518189490083,0.003758416281788991,-0.004456877399053551,0.023088916762318806,0.004503217026952251,-0.004478756644609522,0.024168727516616535,-0.014725109468662269,0.008653550444228343
DM|Co+2,Co+2,2,-0.027789468824352993,0.010091800499560221,0.004323810915825577,0.013982386783760247,0.019135475661636467,0.008670706240754745,0.0034422470737765056,-0.009178324967936987,-0.001770585845369303,0.010431959838117759
GY|Zn+2,Zn+2,2,-0.009883295837697755,-0.017752796359263617,-0.018059341554380673,0.001208981215538434,0.002520047401530596,0.006037124786976828,0.0047499311438220565,0.02519784313770164,0.01018262239946469,-0.013587604004578875
LT|Cu+2,Cu+2,2,-0.023101317541047772,-0.003485289134515745,-0.007325037941567401,-0.00901824483327741,-0.023118779448671467,-0.004553850778485729,-0.01372861037405786,0.011747651415743878,-0.011186462586265301,-0.007524315914799077
ND|Ni+2,Ni+2,2,-0.014087632301580257,-0.015253022693935702,-0.0014303394851355375,0.028664314672581754,0.024559805350609386,-0.009471924538122534,-0.01103366981158437,-0.0030998182844709007,0.007170818200255973,0.00623442905175174
VI|Co+2,Co+2,2,-0.006011584519034852,-0.012983322807416636,0.006162827499412917,0.0037271182451411038,0.013157081674479728,-0.010836486538412262,0.001737882481226096,0.003553121698073832,0.014148515542419365,-0.018543134585118793
GK|Cu+2,Cu+2,2,0.0018740863831833293,-0.008791700674168137,-0.012418165329621271,0.00048449462377773934,0.0003932226612650396,0.010475187977107465,0.032231169362361006,0.009342725972290737,0.000573815624381577,-0.009616142445717993
MM|Co+2,Co+2,2,0.006785959714186711,0.013439969516758313,0.010310846262315574,-0.011321403195160267,0.0018359323888111935,-0.010383944772139097,0.011462544730380206,-0.02142167888885437,-0.009344926181469836,-0.003991693743798234
EF|Zn+2,Zn+2,2,-0.013558003379807813,-0.020442209588023452,-0.026202166740160834,0.007230184025814658,0.0038944623393648726,1.202137738859978e-05,0.01358667340616609,-0.0003994409771977108,0.0018721945748421767,0.016844192098425834
FR|Co+2,Co+2,2,0.0012439094857550452,-0.006245790819514663,0.0015415540122470347,-0.007334021907860293,-0.003197369270768729,0.011541764493643672,0.016466778594252954,-0.010187439579197098,-0.008551379610942088,-0.017659456336179928
EC|Co+2,Co+2,2,-0.024680095190760993,0.019469292328009372,-0.012355687636749912,-0.021204968437418124,-0.004178556840963599,-0.01807029284926877,-0.018088845471877186,0.004447278902140049,8.626231572042347e-05,0.006504299495560965
FW|Zn+2,Zn+2,2,-0.028051852735869583,-0.0002447939560575015,0.006263594169776295,0.0439246926976542,0.03466572770159199,-0.0035736189334422664,0.0023805385041651755,0.011017698853541764,0.000343003314286122,-0.003582282176554338
IF|Co+2,Co+2,2,0.02368693711324643,-0.03034388747326876,0.003643364942786271,-0.012090140964807209,0.007029682624382772,0.009624373750193113,-0.007926535000628216,0.011067262235300409,-0.009978122730731526,-0.009039527946562183
AP|Ni+2,Ni+2,2,0.012708167915629759,-0.004281770219869602,-0.002174955881289226,-0.023555232781866112,0.002748473860920043,-0.017012230250486718,-0.003278335115108301,-0.0036039200793469006,-0.017224489866711976,-0.01490247494832926
CV|Ni+2,Ni+2,2,-0.00963938023193338,0.009621622016976805,0.0017593734272533569,-0.001568850155148877,0.011887029472318978,0.00319054545016564,-0.009212368420906733,-0.003961506721493719,-0.015230485836881694,0.012637429806829028
VL|Zn+2,Zn+2,2,-0.023950894030608745,-0.005959529932483509,0.00237206982968995,0.010462818535369012,0.004706989159722031,0.00656775553453687,0.01602546674484668,0.011671963414827354,-0.0022767826204160373,-0.008094187359857752
ME|Co+2,Co+2,2,-0.028398474456062195,-0.00437540827180371,0.007916000404748996,0.021207512542589024,0.012161539182455735,0.004316963138794614,0.01006320854628261,0.002666150086176372,-0.0034236018029888404,0.004246932324188343
EN|Zn+2,Zn+2,2,-0.012394527227239502,0.006940578502144067,0.01828078417129766,0.01561693172883628,0.0011160826458929424,0.016868769152632867,0.012770779101906365,0.008068305056335871,0.005806255455411146,0.0018529610555482437
RR|Ni+2,Ni+2,2,0.0003150836269763292,-0.009371046397165843,-0.0017800675039929014,-0.00558408660457178,-0.0024520558392172737,0.012316299868284442,0.0008365389499915762,-0.0012259391882168801,-0.01658670080100791,-0.009131157258931962
ES|Ni+2,Ni+2,2,-0.013092119477990648,0.009136282543725241,-0.016546332585065698,0.008604436813323294,-0.006974664217875893,-0.012167204100131244,0.00735446223697517,-0.01003790727131197,0.007285879146474046,-0.004215331788203465
GC|Cu+2,Cu+2,2,0.023027965383100618,0.02567517541787701,-0.009133760594620153,0.016269198497068964,-0.03226562165979121,0.005900605296225286,0.020261004000427494,0.0018967809921529265,-0.007856554580668688,-0.010481294723627743
NL|Ni+2,Ni+2,2,-0.01137791345320962,0.0006716420259110642,0.03215800452989054,0.004650350252584621,-0.012761996607689764,0.0016460912834573007,0.009645872375893604,-0.019501654908206954,-0.0012078964929254335,0.007824163643286173
VD|Zn+2,Zn+2,2,-0.01975836876831096,-0.009862154579715475,-0.027864365750799695,0.014315224849741775,0.0028591918894922356,-0.010311072290133698,-0.01662957633319281,-0.0075555564021031665,-0.004840027337354114,0.008771049005591293
YT|Zn+2,Zn+2,2,-0.008429612824507333,0.027231405882031167,0.0070528927884825855,-0.0034734055971184724,-0.008556170691416141,-0.008121048275036753,0.003776365531989667,-0.016943171493047325,-0.022791594484577165,-0.002100504228300751
EK|Co+2,Co+2,2,-0.023002058485982278,0.0018850984265011313,0.003680807733562705,-0.013138689138438318,-0.007203677806933747,-0.006467617001402807,-0.004171373851742703,0.00800235918814606,-0.012585566722278972,-0.001059139019831949
IN|Co+2,Co+2,2,-0.004113637551776243,-0.010784586409257401,0.014152427263280814,-0.0016993223542763275,0.005148399308991842,-0.0008314346251833919,-0.004868194524903861,0.007637770453642488,-0.014522198858271497,-0.0009899122023340596
WD|Cu+2,Cu+2,2,-0.02876075652863732,0.007453175012572654,-0.018990958423316235,-0.01540005400187584,0.0019181577853488192,0.0018284749182765497,0.009081990906475403,-0.02132002248840833,0.019998432099379772,-0.0011233637721917494
QC|Ni+2,Ni+2,2,-0.018751422599902208,0.0007308564093361182,-0.008901036269962005,-0.0025137101314381197,0.015549262209561395,-0.008754266034637472,-0.014446449019633361,0.003719913710869028,-0.012663107539375407,0.00021453308363484757
FM|Cu+2,Cu+2,2,-0.015066496682789176,-0.005650660157848096,0.006529117535321877,-0.01201100080862981,-0.008753483224698018,-0.00560251356022191,0.00451183590038695,-0.016651977474282258,-0.0014001888581890113,0.0026724396279980745
MR|Cu+2,Cu+2,2,-0.01750264850093922,0.048406629523846334,-0.01403337129163827,-0.045127296833275286,0.033321792036745186,0.0034809409298991985,0.011932140269145523,-0.026209288336444377,0.0013895644395619593,-0.005704635615485516
CG|Ni+2,Ni+2,2,0.04479185547969615,0.03344225441125338,0.028059338909571685,0.025678619682856542,-0.03120000702619421,-0.017370207178059646,-0.010114113088965877,-0.0005055029833008432,-0.004317405547695658,-0.01445742775581217
KQ|Co+2,Co+2,2,0.016256870521789514,-0.0005535033374753284,0.0018653885507189372,0.004587593239317837,-0.012202798473959636,0.004003177534978926,-0.012525023323917969,-0.01513947306802293,-0.008751840464306257,0.006813759720194747
GT|Co+2,Co+2,2,-0.027366824236255496,0.015181091836001085,0.022777721020663312,-0.008544521624570624,-0.008818382773935573,-0.004935596015716186,-0.011692453740042963,0.0082331074322294,-0.004220872028374023,-0.012521913085868011
LK|Co+2,Co+2,2,0.006120723570496263,-0.01982424101219568,0.006877286892359648,-0.007829071793466057,0.003970770110147527,-0.0057912001050058354,-0.01086352149036171,0.004620174911817898,-0.018735671460581308,0.006355296541027377
