wavenumber,PC1_loading,PC2_loading
3105,-0.00408704191021218,0.0011634480647907015
3110,-0.004953381385753086,6.873269219405037e-05
3115,-0.007208356734343591,-0.0008117289366305796
3120,-0.00947164688789352,-0.0014157105448110974
3125,-0.011181132232605643,-0.0014953310513397548
3130,-0.012198541327659441,-0.0013258205606975298
3135,-0.012745455460273373,-0.0011801926338926984
3140,-0.01306524640380919,-0.0009646583305283079
3145,-0.012845610363976452,-0.00041114156846385673
3150,-0.011997039698482082,0.00021742455981668002
3155,-0.011163804282413817,-5.948696549418188e-05
3160,-0.010938589594371962,-0.0013057561431494072
3165,-0.01118089857684891,-0.0022357850589090457
3170,-0.011354694311436384,-0.0020744628763618707
3175,-0.011155032284171348,-0.0013800067628355927
3180,-0.010850104642910368,-0.0009565760803274001
3185,-0.0107206663652666,-0.001217528803434541
3190,-0.010720480310263169,-0.002076688322938126
3195,-0.011094289799035137,-0.00277166371446529
3200,-0.012053128768574574,-0.002586441543121826
3205,-0.012944704542797626,-0.0016680433010968557
3210,-0.013135710489258842,-0.0007109630268262354
3215,-0.012882184433115772,-0.00024271060124838196
3220,-0.012523128769012482,-0.00023640411190187523
3225,-0.012138500199078686,-0.00029840446106489855
3230,-0.011893903341441123,-0.0001500000033538001
3235,-0.011630837273358539,-3.179187154887683e-05
3240,-0.011089503572183511,-0.0003054267542215478
3245,-0.010399148426269997,-0.0009203463715168861
3250,-0.009982984500484661,-0.00161241172004849
3255,-0.009963187755653897,-0.002112178463275572
3260,-0.009980667311870464,-0.0022198883532466673
3265,-0.009863719033952697,-0.0019349846046183708
3270,-0.009774894888115835,-0.0016671181509834612
3275,-0.00985128977503258,-0.002012186409097244
3280,-0.010077779537680801,-0.0029633691861720222
3285,-0.01014333028586047,-0.0038875116329290258
3290,-0.009790002784684521,-0.004357849558471894
3295,-0.009178579196830383,-0.00455305806443485
3300,-0.008593658003700252,-0.004775127066881055
3305,-0.008336934686746632,-0.005093677466279347
3310,-0.008406630638364648,-0.005429037299165845
3315,-0.00827530347710179,-0.0058010470479827585
3320,-0.007733183955930672,-0.0064342322057145155
3325,-0.0072620873587933114,-0.007293683100739435
3330,-0.0066548171099691,-0.008036550317141941
3335,-0.005278284301502585,-0.008429254954650365
3340,-0.0035941287296637216,-0.008569735608843533
3345,-0.0023244646152763386,-0.008518890769893374
3350,-0.0016319581634563882,-0.008146991804890919
3355,-0.0014527149519800906,-0.0074763613120852005
3360,-0.0017773776775050398,-0.006715954699782579
3365,-0.0025974670817130634,-0.006337656117993793
3370,-0.003618559354017341,-0.0066190431193132795
3375,-0.004710255196130965,-0.007327681060503256
3380,-0.005823452832012335,-0.008264242173988204
3385,-0.00596277746990806,-0.009188497609458605
3390,-0.003992938982609682,-0.00941289759547965
3395,-0.00040217645727536695,-0.008876982482072478
3400,0.002948321634217074,-0.00808867713159693
3405,0.004247470618858391,-0.006958291187452278
3410,0.0028757335287031794,-0.00549404241937627
3415,0.00024210300078243374,-0.004388794784712109
3420,-0.0010525464940734067,-0.0043404917957641665
3425,0.00042524163452490287,-0.0057336089122002245
3430,0.003627143502224472,-0.008758783491728324
3435,0.006371305664201224,-0.012312923302437653
3440,0.0072462542419264786,-0.013818437589459956
3445,0.006052878170120218,-0.012009492419525716
3450,0.0037942009945058437,-0.00821132383547671
3455,0.0022931481562932466,-0.004439876641743625
3460,0.0019910312204140875,-0.0016900584553998558
3465,0.001673815419573308,-0.0003264037840527508
3470,0.0005523725438404949,-0.00044316065770166375
3475,-0.0013388616632541103,-0.001330266611845984
3480,-0.0037003797355064706,-0.0019341053387938911
3485,-0.006142737223143922,-0.0017708280411394815
3490,-0.008363056508605419,-0.0010566227580914504
3495,-0.010258770297051183,-0.00044754092193011646
3500,-0.011912683419034061,-0.00038451230859135857
3505,-0.013651863401467677,-0.0008332966931950477
3510,-0.015735336007830163,-0.0012476177717307341
3515,-0.017845332638472468,-0.0011858760533428867
3520,-0.019516235917423238,-0.0009225279785805149
3525,-0.0207775184835567,-0.0007303513418268738
3530,-0.02151221270281263,-0.0006172858943071428
3535,-0.02064860089427616,-0.0003579963176687924
3540,-0.016882285579049573,0.00011691492632461201
3545,-0.0098243541729856,-0.0004136045079054171
3550,0.0009084299221637113,-0.003607203436629101
3555,0.0165605794103426,-0.009442558923980203
3560,0.03741979330244277,-0.016414069975278327
3565,0.061529031738796834,-0.024049797342464357
3570,0.08608601260537321,-0.033233026671687885
3575,0.1087578076873504,-0.04446614988589249
3580,0.12686574330148,-0.05663354980128059
3585,0.13618937174566317,-0.06646416260094945
3590,0.13274406749650972,-0.06962631859968771
3595,0.11640106031361956,-0.06326671267893878
3600,0.09145134024691333,-0.04848667165869176
3605,0.06419127416711365,-0.030558577174556973
3610,0.04003900459015257,-0.015467507808440742
3615,0.021844096930606786,-0.00564599097823309
3620,0.010094939788440978,-0.00033761037891496734
3625,0.0036325059691886827,0.001772302307833803
3630,0.0005826477683315313,0.0018817735945003858
3635,-0.0005696540780820564,0.001211105065493387
3640,-0.0007725602144110561,0.0005843853781494457
3645,-0.0006192675729982416,0.00020045520938151388
3650,-0.00041896591877668807,-2.3508275442197035e-05
3655,-0.0002932924137939804,-0.00014963070967431987
3660,-0.00024364675692714838,-0.00020489014130643026
3665,-0.00022002191112247804,-0.00021092598662189265
3670,-0.00019811259522145217,-0.0001873335675404902
3675,-0.00016525197071556435,-0.0001666410610552633
3680,-0.00010942803421025554,-0.0001786654172743012
3685,-5.539101005916125e-05,-0.0002047787292594819
3690,-3.68016133969293e-05,-0.0001902983323764243
3695,-3.896023229878211e-05,-0.00012540460927286832
3700,-3.260616106149686e-05,-6.229530676854852e-05
3705,-1.805846000156479e-05,-3.617088086451137e-05
3710,-5.797921958709845e-06,-3.5171085399673016e-05
3715,1.07462678113986e-06,-3.3273873027891324e-05
3720,4.462905941138612e-06,-2.4295845422887567e-05
3725,3.0439797788782577e-06,-2.43289572838838e-05
3730,-5.792843703365674e-06,-3.1710602743720386e-05
3735,-1.210575224790263e-05,-2.8732394236694138e-05
3740,-2.922101802102297e-06,-1.732204841797121e-05
3745,1.6199572185121348e-05,-1.1085085975338305e-05
3750,2.355130321413906e-05,-1.3764642888164656e-05
3755,7.5175589257604685e-06,-2.1349632612323035e-05
3760,-1.4695725594801192e-05,-3.494720025412202e-05
3765,-2.0700842853686393e-05,-5.669825840398359e-05
3770,-1.1168368424919811e-05,-7.006830542597705e-05
3775,-8.329212716544747e-07,-5.6488115444808605e-05
3780,1.999081040393028e-06,-2.93508083860286e-05
3785,5.217261367126702e-07,-1.0876339410183482e-05
3790,-6.242933972727685e-07,-2.6538511358028623e-06
3795,-1.599104939589306e-06,3.3078749934889205e-06
3800,-3.5072696552650815e-06,1.0672891444463732e-05
3805,-4.701742627509096e-06,1.4767200533872232e-05
3810,-3.440205456892787e-06,1.089423555670569e-05
3815,-1.4050067807555688e-06,4.44688215655831e-06
3820,-9.699546181959754e-07,1.3727354407539496e-06
3825,-3.1759717329248157e-06,1.7105640072877722e-06
3830,-7.163296390673555e-06,4.396213355340747e-06
3835,-8.560362413829227e-06,6.928567354218489e-06
3840,-4.157485085451771e-06,6.9082901589338145e-06
3845,2.6045417413972202e-06,6.085140250989967e-06
3850,5.241660257781012e-06,4.145940351163172e-06
3855,1.5932468610745259e-06,-1.3129372563670626e-06
3860,-3.5872460027210795e-06,-7.873830865455192e-06
3865,-6.287962940941236e-06,-1.0914685869094655e-05
3870,-7.5872010242989834e-06,-9.235446930829335e-06
3875,-7.945730957885189e-06,-6.4000498786379755e-06
3880,-6.180412853381284e-06,-5.023132302914581e-06
3885,-3.5939629230242485e-06,-3.835932274654772e-06
3890,-1.676301541667843e-06,-1.1518636924715506e-06
3895,-2.6095022813805552e-08,2.0849396786290807e-06
3900,1.8678425055977722e-06,4.372465638317697e-06
3905,2.973606146303666e-06,4.9067865934912666e-06
3910,2.2572604997108185e-06,3.339053365797188e-06
3915,8.853221500530819e-07,1.2862752977700613e-06
3920,3.255322041058987e-08,2.1760833825438645e-07
3925,-7.318196773102232e-07,-2.3600458904431824e-07
3930,-1.899598741088544e-06,-6.727260096356001e-07
3935,-2.587302805348339e-06,-9.171891324472284e-07
3940,-1.9060342834578696e-06,-6.588741378242421e-07
3945,-7.977889139482715e-07,-1.308680867440857e-07
3950,-3.6568598942588414e-07,5.804086209655958e-07
3955,-5.482204510601201e-07,1.5879029864982177e-06
3960,-8.534146832259365e-07,2.0591601736164417e-06
3965,-1.240672064119086e-06,9.983650323118818e-07
3970,-2.040735219582394e-06,-9.019524962207445e-07
3975,-2.5444550047771292e-06,-1.9597747329397188e-06
3980,-1.842827502140923e-06,-1.524836445627397e-06
3985,-7.295414237633167e-07,-6.103396510802898e-07
3990,-1.5624460522429835e-07,-1.3098364450102254e-07
3995,-1.8076906893986892e-08,-1.5154309762445647e-08
4000,-1.1293279953647816e-09,-9.467430664729838e-10
